product.value_73,product_price.price_type,product_abstract_store.store_name,product_price.currency,product.value_75,product_price.price_data.volume_prices,concrete_sku,product.value_10
TRUE,DEFAULT,PL,PLN,1438,,14824_A293085,MER000001
TRUE,DEFAULT,PL,PLN,1443,,14824_A293085,MER000002
TRUE,DEFAULT,PL,PLN,1448,,14824_A293084,MER000001
TRUE,DEFAULT,PL,PLN,1453,,14824_A293084,MER000002
TRUE,DEFAULT,PL,PLN,1458,,14824_A293084,MER000006
TRUE,DEFAULT,PL,PLN,1463,,14824_A292487,MER000001
TRUE,DEFAULT,PL,PLN,1468,,14824_A292487,MER000002
TRUE,DEFAULT,PL,PLN,1473,,14824_A292477,MER000001
TRUE,DEFAULT,PL,PLN,1478,,14824_A292477,MER000002
TRUE,DEFAULT,PL,PLN,1483,,14824_A292472,MER000001
TRUE,DEFAULT,PL,PLN,1488,,14824_A292464,MER000001
TRUE,DEFAULT,PL,PLN,1493,,14824_A292464,MER000002
TRUE,DEFAULT,PL,PLN,1498,,14824_A292463,MER000001
TRUE,DEFAULT,PL,PLN,1503,,14824_A292463,MER000002
TRUE,DEFAULT,PL,PLN,1508,,14824_A292454,MER000001
TRUE,DEFAULT,PL,PLN,1513,,14824_A292454,MER000002
TRUE,DEFAULT,PL,PLN,1518,,14824_A292452,MER000001
TRUE,DEFAULT,PL,PLN,1523,,14824_A292452,MER000002
TRUE,DEFAULT,PL,PLN,1528,,14824_A292446,MER000001
TRUE,DEFAULT,PL,PLN,1533,,14824_A292445,MER000001
TRUE,DEFAULT,PL,PLN,1538,,14824_A292445,MER000002
TRUE,DEFAULT,PL,PLN,1543,,14824_A292443,MER000001
TRUE,DEFAULT,PL,PLN,1548,,14824_A292440,MER000001
TRUE,DEFAULT,PL,PLN,1553,,14824_A292440,MER000002
TRUE,DEFAULT,PL,PLN,1558,,14824_A292436,MER000001
TRUE,DEFAULT,PL,PLN,1563,,14824_A292436,MER000002
TRUE,DEFAULT,PL,PLN,1568,,14824_A292240,MER000001
TRUE,DEFAULT,PL,PLN,1573,,14824_A290666,MER000001
TRUE,DEFAULT,PL,PLN,1578,,14824_A290666,MER000002
TRUE,DEFAULT,PL,PLN,1583,,14824_A290659,MER000001
TRUE,DEFAULT,PL,PLN,1588,,14824_A290659,MER000002
TRUE,DEFAULT,PL,PLN,1593,,14824_A290659,MER000006
TRUE,DEFAULT,PL,PLN,1598,,14824_A290655,MER000001
TRUE,DEFAULT,PL,PLN,1603,,14824_A290655,MER000002
TRUE,DEFAULT,PL,PLN,1608,,14824_A290646,MER000001
TRUE,DEFAULT,PL,PLN,1613,,14824_A290646,MER000002
TRUE,DEFAULT,PL,PLN,1618,,14824_A290646,MER000006
TRUE,DEFAULT,PL,PLN,1623,,14824_A290630,MER000001
TRUE,DEFAULT,PL,PLN,1628,,14824_A290630,MER000002
TRUE,DEFAULT,PL,PLN,1633,,14824_A290630,MER000006
TRUE,DEFAULT,PL,PLN,1638,,14824_A289603,MER000001
TRUE,DEFAULT,PL,PLN,1643,,14824_A289536,MER000001
TRUE,DEFAULT,PL,PLN,1648,,14824_A289536,MER000002
TRUE,DEFAULT,PL,PLN,1653,,14824_A289529,MER000001
TRUE,DEFAULT,PL,PLN,1658,,14824_A289529,MER000002
TRUE,DEFAULT,PL,PLN,1663,,14824_A289464,MER000001
TRUE,DEFAULT,PL,PLN,1668,,14824_A289450,MER000001
TRUE,DEFAULT,PL,PLN,1673,,14824_A289443,MER000001
TRUE,DEFAULT,PL,PLN,1678,,14824_A289443,MER000002
TRUE,DEFAULT,PL,PLN,1683,,14824_A289443,MER000006
TRUE,DEFAULT,PL,PLN,1688,,14824_A289442,MER000001
TRUE,DEFAULT,PL,PLN,1693,,14824_A289442,MER000002
TRUE,DEFAULT,PL,PLN,1698,,14824_A289442,MER000006
TRUE,DEFAULT,PL,PLN,1703,,14824_A289418,MER000001
TRUE,DEFAULT,PL,PLN,1708,,14824_A289418,MER000002
TRUE,DEFAULT,PL,PLN,1713,,14824_A289418,MER000006
TRUE,DEFAULT,PL,PLN,1718,,14824_A289414,MER000001
TRUE,DEFAULT,PL,PLN,1723,,14824_A289413,MER000001
TRUE,DEFAULT,PL,PLN,1728,,14824_A289403,MER000001
TRUE,DEFAULT,PL,PLN,1733,,14824_A289400,MER000001
TRUE,DEFAULT,PL,PLN,1738,,14824_A289400,MER000002
TRUE,DEFAULT,PL,PLN,1743,,14824_A289400,MER000006
TRUE,DEFAULT,PL,PLN,1748,,14824_A289393,MER000001
TRUE,DEFAULT,PL,PLN,1753,,14824_A289393,MER000002
TRUE,DEFAULT,PL,PLN,1758,,14824_A289393,MER000006
TRUE,DEFAULT,PL,PLN,1763,,14824_A289389,MER000001
TRUE,DEFAULT,PL,PLN,1768,,14824_A289385,MER000001
TRUE,DEFAULT,PL,PLN,1773,,14824_A289385,MER000002
TRUE,DEFAULT,PL,PLN,1778,,14824_A289384,MER000001
TRUE,DEFAULT,PL,PLN,1783,,14824_A289384,MER000002
TRUE,DEFAULT,PL,PLN,1788,,14824_A289373,MER000001
TRUE,DEFAULT,PL,PLN,1793,,14824_A289362,MER000001
TRUE,DEFAULT,PL,PLN,1798,,14824_A289362,MER000002
TRUE,DEFAULT,PL,PLN,1803,,14824_A289362,MER000006
TRUE,DEFAULT,PL,PLN,1808,,14824_A289356,MER000001
TRUE,DEFAULT,PL,PLN,1813,,14824_A289356,MER000002
TRUE,DEFAULT,PL,PLN,1818,,14824_A289356,MER000006
TRUE,DEFAULT,PL,PLN,1823,,14824_A284480,MER000001
TRUE,DEFAULT,PL,PLN,1828,,14824_A284243,MER000001
TRUE,DEFAULT,PL,PLN,1833,,14824_A284243,MER000002
TRUE,DEFAULT,PL,PLN,1838,,14824_A284243,MER000006
TRUE,DEFAULT,PL,PLN,1843,,14824_A284237,MER000001
TRUE,DEFAULT,PL,PLN,1848,,14824_A284237,MER000002
TRUE,DEFAULT,PL,PLN,1853,,14824_A284237,MER000006
TRUE,DEFAULT,PL,PLN,1858,,14824_A284236,MER000001
TRUE,DEFAULT,PL,PLN,1863,,14824_A284236,MER000002
TRUE,DEFAULT,PL,PLN,1868,,14824_A284236,MER000006
TRUE,DEFAULT,PL,PLN,1873,,14824_A284037,MER000001
TRUE,DEFAULT,PL,PLN,1878,,14824_A284037,MER000002
TRUE,DEFAULT,PL,PLN,1883,,14824_A284002,MER000001
TRUE,DEFAULT,PL,PLN,1888,,14824_A284002,MER000002
TRUE,DEFAULT,PL,PLN,1893,,14824_A284001,MER000001
TRUE,DEFAULT,PL,PLN,1898,,14824_A283980,MER000001
TRUE,DEFAULT,PL,PLN,1903,,14824_A283980,MER000002
TRUE,DEFAULT,PL,PLN,1908,,14824_A283980,MER000006
TRUE,DEFAULT,PL,PLN,1913,,14824_A282165,MER000001
TRUE,DEFAULT,PL,PLN,1918,,14824_A282165,MER000002
TRUE,DEFAULT,PL,PLN,1923,,14824_A282165,MER000006
TRUE,DEFAULT,PL,PLN,1928,,14824_A279508,MER000001
TRUE,DEFAULT,PL,PLN,1933,,14824_A278022,MER000001
TRUE,DEFAULT,PL,PLN,1938,,14824_A277473,MER000001
TRUE,DEFAULT,PL,PLN,1943,,14824_A277473,MER000002
TRUE,DEFAULT,PL,PLN,1948,,14824_A277473,MER000006
TRUE,DEFAULT,PL,PLN,1953,,14824_A277286,MER000001
TRUE,DEFAULT,PL,PLN,1958,,14824_A277286,MER000002
TRUE,DEFAULT,PL,PLN,1963,,14824_A277286,MER000006
TRUE,DEFAULT,PL,PLN,1968,,14824_A277282,MER000001
TRUE,DEFAULT,PL,PLN,1973,,14824_A277282,MER000002
TRUE,DEFAULT,PL,PLN,1978,,14824_A277282,MER000006
TRUE,DEFAULT,PL,PLN,1983,,14824_A276655,MER000001
TRUE,DEFAULT,PL,PLN,1988,,14824_A276655,MER000002
TRUE,DEFAULT,PL,PLN,1993,,14824_A276655,MER000006
TRUE,DEFAULT,PL,PLN,1998,,14824_A273294,MER000001
TRUE,DEFAULT,PL,PLN,2003,,14824_A272644,MER000001
TRUE,DEFAULT,PL,PLN,2008,,14824_A272640,MER000001
TRUE,DEFAULT,PL,PLN,2013,,14824_A272640,MER000002
TRUE,DEFAULT,PL,PLN,2018,,14824_A272640,MER000006
TRUE,DEFAULT,PL,PLN,2023,,14824_A269725,MER000001
TRUE,DEFAULT,PL,PLN,2028,,14824_A268175,MER000001
TRUE,DEFAULT,PL,PLN,2033,,14824_A268175,MER000002
TRUE,DEFAULT,PL,PLN,2038,,14824_A268175,MER000006
TRUE,DEFAULT,PL,PLN,2043,,14824_A266732,MER000001
TRUE,DEFAULT,PL,PLN,2048,,14824_A266732,MER000002
TRUE,DEFAULT,PL,PLN,2053,,14824_A266732,MER000006
TRUE,DEFAULT,PL,PLN,2058,,14824_A265440,MER000001
TRUE,DEFAULT,PL,PLN,2063,,14824_A265440,MER000002
TRUE,DEFAULT,PL,PLN,2068,,14824_A262400,MER000001
TRUE,DEFAULT,PL,PLN,2073,,14824_A262400,MER000002
TRUE,DEFAULT,PL,PLN,2078,,14824_A262399,MER000001
TRUE,DEFAULT,PL,PLN,2083,,14824_A262399,MER000002
TRUE,DEFAULT,PL,PLN,2088,,14824_A262154,MER000001
TRUE,DEFAULT,PL,PLN,2093,,14824_A262154,MER000002
TRUE,DEFAULT,PL,PLN,2098,,14824_A260793,MER000001
TRUE,DEFAULT,PL,PLN,2103,,14824_A260793,MER000002
TRUE,DEFAULT,PL,PLN,2108,,14824_A260790,MER000001
TRUE,DEFAULT,PL,PLN,2113,,14824_A260790,MER000002
TRUE,DEFAULT,PL,PLN,2118,,14824_A253807,MER000001
TRUE,DEFAULT,PL,PLN,2123,,14824_A246914,MER000001
TRUE,DEFAULT,PL,PLN,2128,,14824_A246901,MER000001
TRUE,DEFAULT,PL,PLN,2133,,14824_A241856,MER000001
TRUE,DEFAULT,PL,PLN,2138,,14824_A240754,MER000001
TRUE,DEFAULT,PL,PLN,2143,,14824_A240754,MER000002
TRUE,DEFAULT,PL,PLN,2148,,14824_A240754,MER000006
TRUE,DEFAULT,PL,PLN,2153,,14824_A240617,MER000001
TRUE,DEFAULT,PL,PLN,2158,,14824_A240617,MER000002
TRUE,DEFAULT,PL,PLN,2163,,14824_A240617,MER000006
TRUE,DEFAULT,PL,PLN,2168,,14824_A222010,MER000001
TRUE,DEFAULT,PL,PLN,2173,,14824_A222010,MER000002
TRUE,DEFAULT,PL,PLN,2178,,14824_A222010,MER000006
TRUE,DEFAULT,PL,PLN,2183,,14824_A221785,MER000001
TRUE,DEFAULT,PL,PLN,2188,,14824_A210101,MER000001
TRUE,DEFAULT,PL,PLN,2193,,14824_A210097,MER000001
TRUE,DEFAULT,PL,PLN,2198,,14824_A210097,MER000002
TRUE,DEFAULT,PL,PLN,2203,,14824_A210097,MER000006
TRUE,DEFAULT,PL,PLN,2208,,14824_A192719,MER000001
TRUE,DEFAULT,PL,PLN,2213,,14824_A187629,MER000001
TRUE,DEFAULT,PL,PLN,2218,,14824_A160278,MER000001
TRUE,DEFAULT,PL,PLN,2223,,14824_A160278,MER000002
TRUE,DEFAULT,PL,PLN,2228,,14824_A160278,MER000006
TRUE,DEFAULT,PL,PLN,2233,,14824_A160230,MER000001
TRUE,DEFAULT,PL,PLN,2238,,14824_A160230,MER000002
TRUE,DEFAULT,PL,PLN,2243,,14824_A160230,MER000006
TRUE,DEFAULT,PL,PLN,2248,,14824_A143799,MER000001
TRUE,DEFAULT,PL,PLN,2253,,14824_A143799,MER000002
TRUE,DEFAULT,PL,PLN,2258,,14824_A143799,MER000006
TRUE,DEFAULT,PL,PLN,2263,,14824_A143747,MER000001
TRUE,DEFAULT,PL,PLN,2268,,14824_A143747,MER000002
TRUE,DEFAULT,PL,PLN,2273,,14824_A143747,MER000006
TRUE,DEFAULT,PL,PLN,2278,,14824_A134763,MER000001
TRUE,DEFAULT,PL,PLN,2283,,14824_A134763,MER000002
TRUE,DEFAULT,PL,PLN,2288,,14824_A134430,MER000001
TRUE,DEFAULT,PL,PLN,2293,,14824_A092456,MER000001
TRUE,DEFAULT,PL,PLN,2298,,14824_A092456,MER000002
TRUE,DEFAULT,PL,PLN,2303,,14824_A092456,MER000006
TRUE,DEFAULT,PL,PLN,2308,,14824_A055473,MER000001
TRUE,DEFAULT,PL,PLN,2313,,14824_A050664,MER000001
TRUE,DEFAULT,PL,PLN,2318,,14824_A050664,MER000002
TRUE,DEFAULT,PL,PLN,2323,,14824_A050603,MER000001
TRUE,DEFAULT,PL,PLN,2328,,14824_A050603,MER000002
TRUE,DEFAULT,PL,PLN,2333,,14824_A050602,MER000001
TRUE,DEFAULT,PL,PLN,2338,,14824_A050602,MER000002
TRUE,DEFAULT,PL,PLN,2343,,14824_A044240,MER000001
TRUE,DEFAULT,PL,PLN,2348,,14824_A042121,MER000001
TRUE,DEFAULT,PL,PLN,2353,,14824_A042121,MER000002
TRUE,DEFAULT,PL,PLN,2358,,14824_A033484,MER000001
TRUE,DEFAULT,PL,PLN,2363,,14824_A029359,MER000001
TRUE,DEFAULT,PL,PLN,2368,,14824_A021150,MER000001
TRUE,DEFAULT,PL,PLN,2373,,14824_A007052,MER000001
TRUE,DEFAULT,PL,PLN,2378,,14824_A007052,MER000002
TRUE,DEFAULT,PL,PLN,2383,,14824_A007052,MER000006
TRUE,DEFAULT,PL,PLN,2388,,14824_A007044,MER000001
TRUE,DEFAULT,PL,PLN,2393,,14824_A004605,MER000001
TRUE,DEFAULT,PL,PLN,2398,,14824_A004605,MER000002
TRUE,DEFAULT,PL,PLN,2403,,14824_A004605,MER000006
TRUE,DEFAULT,PL,PLN,2408,,14824_A004599,MER000001
TRUE,DEFAULT,PL,PLN,2413,,14824_A004599,MER000002
TRUE,DEFAULT,PL,PLN,2418,,14824_A004599,MER000006
TRUE,ORIGINAL,PL,PLN,2423,,14824_A299574,MER000001
TRUE,ORIGINAL,PL,PLN,2428,,14824_A299574,MER000002
TRUE,ORIGINAL,PL,PLN,2433,,14824_A299509,MER000001
TRUE,ORIGINAL,PL,PLN,2438,,14824_A299444,MER000001
TRUE,ORIGINAL,PL,PLN,2443,,14824_A298579,MER000001
TRUE,ORIGINAL,PL,PLN,2448,,14824_A298575,MER000001
TRUE,ORIGINAL,PL,PLN,2453,,14824_A298573,MER000001
TRUE,ORIGINAL,PL,PLN,2458,,14824_A298561,MER000001
TRUE,ORIGINAL,PL,PLN,2463,,14824_A298560,MER000001
TRUE,ORIGINAL,PL,PLN,2468,,14824_A295392,MER000001
TRUE,ORIGINAL,PL,PLN,2473,,14824_A295392,MER000002
TRUE,ORIGINAL,PL,PLN,2478,,14824_A295382,MER000001
TRUE,ORIGINAL,PL,PLN,2483,,14824_A295382,MER000002
TRUE,ORIGINAL,PL,PLN,2488,,14824_A295352,MER000001
TRUE,ORIGINAL,PL,PLN,2493,,14824_A293175,MER000001
TRUE,ORIGINAL,PL,PLN,2498,,14824_A293175,MER000002
TRUE,ORIGINAL,PL,PLN,2503,,14824_A293173,MER000001
TRUE,ORIGINAL,PL,PLN,2508,,14824_A293173,MER000002
TRUE,ORIGINAL,PL,PLN,2513,,14824_A293172,MER000001
TRUE,ORIGINAL,PL,PLN,2518,,14824_A293172,MER000002
TRUE,ORIGINAL,PL,PLN,2523,,14824_A293171,MER000001
TRUE,ORIGINAL,PL,PLN,2528,,14824_A293171,MER000002
TRUE,ORIGINAL,PL,PLN,2533,,14824_A293169,MER000001
TRUE,ORIGINAL,PL,PLN,2538,,14824_A293169,MER000002
TRUE,ORIGINAL,PL,PLN,2543,,14824_A293169,MER000006
TRUE,ORIGINAL,PL,PLN,2548,,14824_A293167,MER000001
TRUE,ORIGINAL,PL,PLN,2553,,14824_A293167,MER000002
TRUE,ORIGINAL,PL,PLN,2558,,14824_A293167,MER000006
TRUE,ORIGINAL,PL,PLN,2563,,14824_A293161,MER000001
TRUE,ORIGINAL,PL,PLN,2568,,14824_A293161,MER000002
TRUE,ORIGINAL,PL,PLN,2573,,14824_A293123,MER000001
TRUE,ORIGINAL,PL,PLN,2578,,14824_A293123,MER000002
TRUE,ORIGINAL,PL,PLN,2583,,14824_A293123,MER000006
TRUE,ORIGINAL,PL,PLN,2588,,14824_A293116,MER000001
TRUE,ORIGINAL,PL,PLN,2593,,14824_A293097,MER000001
TRUE,ORIGINAL,PL,PLN,2598,,14824_A293097,MER000002
TRUE,ORIGINAL,PL,PLN,2603,,14824_A293097,MER000006
TRUE,ORIGINAL,PL,PLN,2608,,14824_A293085,MER000001
TRUE,ORIGINAL,PL,PLN,2613,,14824_A293085,MER000002
TRUE,ORIGINAL,PL,PLN,2618,,14824_A293084,MER000001
TRUE,ORIGINAL,PL,PLN,2623,,14824_A293084,MER000002
TRUE,ORIGINAL,PL,PLN,2628,,14824_A293084,MER000006
TRUE,ORIGINAL,PL,PLN,2633,,14824_A292487,MER000001
TRUE,ORIGINAL,PL,PLN,2638,,14824_A292487,MER000002
TRUE,ORIGINAL,PL,PLN,2643,,14824_A292477,MER000001
TRUE,ORIGINAL,PL,PLN,2648,,14824_A292477,MER000002
TRUE,ORIGINAL,PL,PLN,2653,,14824_A292472,MER000001
TRUE,ORIGINAL,PL,PLN,2658,,14824_A292464,MER000001
TRUE,ORIGINAL,PL,PLN,2663,,14824_A292464,MER000002
TRUE,ORIGINAL,PL,PLN,2668,,14824_A292463,MER000001
TRUE,ORIGINAL,PL,PLN,2673,,14824_A292463,MER000002
TRUE,ORIGINAL,PL,PLN,2678,,14824_A292454,MER000001
TRUE,ORIGINAL,PL,PLN,2683,,14824_A292454,MER000002
TRUE,ORIGINAL,PL,PLN,2688,,14824_A292452,MER000001
TRUE,ORIGINAL,PL,PLN,2693,,14824_A292452,MER000002
TRUE,ORIGINAL,PL,PLN,2698,,14824_A292446,MER000001
TRUE,ORIGINAL,PL,PLN,2703,,14824_A292445,MER000001
TRUE,ORIGINAL,PL,PLN,2708,,14824_A292445,MER000002
TRUE,ORIGINAL,PL,PLN,2713,,14824_A292443,MER000001
TRUE,ORIGINAL,PL,PLN,2718,,14824_A292440,MER000001
TRUE,ORIGINAL,PL,PLN,2723,,14824_A292440,MER000002
TRUE,ORIGINAL,PL,PLN,2728,,14824_A292436,MER000001
TRUE,ORIGINAL,PL,PLN,2733,,14824_A292436,MER000002
TRUE,ORIGINAL,PL,PLN,2738,,14824_A292240,MER000001
TRUE,ORIGINAL,PL,PLN,2743,,14824_A290666,MER000001
TRUE,ORIGINAL,PL,PLN,2748,,14824_A290666,MER000002
TRUE,ORIGINAL,PL,PLN,2753,,14824_A290659,MER000001
TRUE,ORIGINAL,PL,PLN,2758,,14824_A290659,MER000002
TRUE,ORIGINAL,PL,PLN,2763,,14824_A290659,MER000006
TRUE,ORIGINAL,PL,PLN,2768,,14824_A290655,MER000001
TRUE,ORIGINAL,PL,PLN,2773,,14824_A290655,MER000002
TRUE,ORIGINAL,PL,PLN,2778,,14824_A290646,MER000001
TRUE,ORIGINAL,PL,PLN,2783,,14824_A290646,MER000002
TRUE,ORIGINAL,PL,PLN,2788,,14824_A290646,MER000006
TRUE,ORIGINAL,PL,PLN,2793,,14824_A290630,MER000001
TRUE,ORIGINAL,PL,PLN,2798,,14824_A290630,MER000002
TRUE,ORIGINAL,PL,PLN,2803,,14824_A290630,MER000006
TRUE,ORIGINAL,PL,PLN,2808,,14824_A289603,MER000001
TRUE,ORIGINAL,PL,PLN,2813,,14824_A289536,MER000001
TRUE,ORIGINAL,PL,PLN,2818,,14824_A289536,MER000002
TRUE,ORIGINAL,PL,PLN,2823,,14824_A289529,MER000001
TRUE,ORIGINAL,PL,PLN,2828,,14824_A289529,MER000002
TRUE,ORIGINAL,PL,PLN,2833,,14824_A289464,MER000001
TRUE,ORIGINAL,PL,PLN,2838,,14824_A289450,MER000001
TRUE,ORIGINAL,PL,PLN,2843,,14824_A289443,MER000001
TRUE,ORIGINAL,PL,PLN,2848,,14824_A289443,MER000002
TRUE,ORIGINAL,PL,PLN,2853,,14824_A289443,MER000006
TRUE,ORIGINAL,PL,PLN,2858,,14824_A289442,MER000001
TRUE,ORIGINAL,PL,PLN,2863,,14824_A289442,MER000002
TRUE,ORIGINAL,PL,PLN,2868,,14824_A289442,MER000006
TRUE,ORIGINAL,PL,PLN,2873,,14824_A289418,MER000001
TRUE,ORIGINAL,PL,PLN,2878,,14824_A289418,MER000002
TRUE,ORIGINAL,PL,PLN,2883,,14824_A289418,MER000006
TRUE,ORIGINAL,PL,PLN,2888,,14824_A289414,MER000001
TRUE,ORIGINAL,PL,PLN,2893,,14824_A289413,MER000001
TRUE,ORIGINAL,PL,PLN,2898,,14824_A289403,MER000001
TRUE,ORIGINAL,PL,PLN,2903,,14824_A289400,MER000001
TRUE,ORIGINAL,PL,PLN,2908,,14824_A289400,MER000002
TRUE,ORIGINAL,PL,PLN,2913,,14824_A289400,MER000006
TRUE,ORIGINAL,PL,PLN,2918,,14824_A289393,MER000001
TRUE,ORIGINAL,PL,PLN,2923,,14824_A289393,MER000002
TRUE,ORIGINAL,PL,PLN,2928,,14824_A289393,MER000006
TRUE,ORIGINAL,PL,PLN,2933,,14824_A289389,MER000001
TRUE,ORIGINAL,PL,PLN,2938,,14824_A289385,MER000001
TRUE,ORIGINAL,PL,PLN,2943,,14824_A289385,MER000002
TRUE,ORIGINAL,PL,PLN,2948,,14824_A289384,MER000001
TRUE,ORIGINAL,PL,PLN,2953,,14824_A289384,MER000002
TRUE,ORIGINAL,PL,PLN,2958,,14824_A289373,MER000001
TRUE,ORIGINAL,PL,PLN,2963,,14824_A289362,MER000001
TRUE,ORIGINAL,PL,PLN,2968,,14824_A289362,MER000002
TRUE,ORIGINAL,PL,PLN,2973,,14824_A289362,MER000006
TRUE,ORIGINAL,PL,PLN,2978,,14824_A289356,MER000001
TRUE,ORIGINAL,PL,PLN,2983,,14824_A289356,MER000002
TRUE,ORIGINAL,PL,PLN,2988,,14824_A289356,MER000006
TRUE,ORIGINAL,PL,PLN,2993,,14824_A284480,MER000001
TRUE,ORIGINAL,PL,PLN,2998,,14824_A284243,MER000001
TRUE,ORIGINAL,PL,PLN,3003,,14824_A284243,MER000002
TRUE,ORIGINAL,PL,PLN,3008,,14824_A284243,MER000006
TRUE,ORIGINAL,PL,PLN,3013,,14824_A284237,MER000001
TRUE,ORIGINAL,PL,PLN,3018,,14824_A284237,MER000002
TRUE,ORIGINAL,PL,PLN,3023,,14824_A284237,MER000006
TRUE,ORIGINAL,PL,PLN,3028,,14824_A284236,MER000001
TRUE,ORIGINAL,PL,PLN,3033,,14824_A284236,MER000002
TRUE,ORIGINAL,PL,PLN,3038,,14824_A284236,MER000006
TRUE,ORIGINAL,PL,PLN,3043,,14824_A284037,MER000001
TRUE,ORIGINAL,PL,PLN,3048,,14824_A284037,MER000002
TRUE,ORIGINAL,PL,PLN,3053,,14824_A284002,MER000001
TRUE,ORIGINAL,PL,PLN,3058,,14824_A284002,MER000002
TRUE,ORIGINAL,PL,PLN,3063,,14824_A284001,MER000001
TRUE,ORIGINAL,PL,PLN,3068,,14824_A283980,MER000001
TRUE,ORIGINAL,PL,PLN,3073,,14824_A283980,MER000002
TRUE,ORIGINAL,PL,PLN,3078,,14824_A283980,MER000006
TRUE,ORIGINAL,PL,PLN,3083,,14824_A282165,MER000001
TRUE,ORIGINAL,PL,PLN,3088,,14824_A282165,MER000002
TRUE,ORIGINAL,PL,PLN,3093,,14824_A282165,MER000006
TRUE,ORIGINAL,PL,PLN,3098,,14824_A279508,MER000001
TRUE,ORIGINAL,PL,PLN,3103,,14824_A278022,MER000001
TRUE,ORIGINAL,PL,PLN,3108,,14824_A277473,MER000001
TRUE,ORIGINAL,PL,PLN,3113,,14824_A277473,MER000002
TRUE,ORIGINAL,PL,PLN,3118,,14824_A277473,MER000006
TRUE,ORIGINAL,PL,PLN,3123,,14824_A277286,MER000001
TRUE,ORIGINAL,PL,PLN,3128,,14824_A277286,MER000002
TRUE,ORIGINAL,PL,PLN,3133,,14824_A277286,MER000006
TRUE,ORIGINAL,PL,PLN,3138,,14824_A277282,MER000001
TRUE,ORIGINAL,PL,PLN,3143,,14824_A277282,MER000002
TRUE,ORIGINAL,PL,PLN,3148,,14824_A277282,MER000006
TRUE,ORIGINAL,PL,PLN,3153,,14824_A276655,MER000001
TRUE,ORIGINAL,PL,PLN,3158,,14824_A276655,MER000002
TRUE,ORIGINAL,PL,PLN,3163,,14824_A276655,MER000006
TRUE,ORIGINAL,PL,PLN,3168,,14824_A273294,MER000001
TRUE,ORIGINAL,PL,PLN,3173,,14824_A272644,MER000001
TRUE,ORIGINAL,PL,PLN,3178,,14824_A272640,MER000001
TRUE,ORIGINAL,PL,PLN,3183,,14824_A272640,MER000002
TRUE,ORIGINAL,PL,PLN,3188,,14824_A272640,MER000006
TRUE,ORIGINAL,PL,PLN,3193,,14824_A269725,MER000001
TRUE,ORIGINAL,PL,PLN,3198,,14824_A268175,MER000001
TRUE,ORIGINAL,PL,PLN,3203,,14824_A268175,MER000002
